latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
49.306831,32.004578,346.14,0.44,0.38,3/28/2021,1048,N,VIIRS,n,1,296.52,5.99,D,0
49.30764,32.000134,350.22,0.44,0.38,3/28/2021,1048,N,VIIRS,n,1,296.92,8.1,D,0
49.308361,32.006184,341.76,0.44,0.38,3/28/2021,1048,N,VIIRS,n,1,295.02,7.21,D,0
49.303402,31.995049,333.32,0.44,0.38,3/28/2021,1048,N,VIIRS,n,1,294.78,1.96,D,0
49.304123,32.001091,330.74,0.44,0.38,3/28/2021,1048,N,VIIRS,n,1,293.44,1.96,D,0
49.023708,29.851061,333.26,0.39,0.37,3/28/2021,1048,N,VIIRS,n,1,292.55,3.17,D,0
49.296749,32.216557,333.17,0.45,0.39,3/28/2021,1048,N,VIIRS,n,1,296.73,10.65,D,0
49.297462,32.222694,332.52,0.45,0.39,3/28/2021,1048,N,VIIRS,n,1,292.98,10.07,D,0
49.293919,32.223648,328.11,0.45,0.39,3/28/2021,1048,N,VIIRS,n,1,292.43,2.62,D,0
49.224186,31.726385,328.5,0.43,0.38,3/28/2021,1048,N,VIIRS,n,1,293.32,1.65,D,0
49.6436,35.841061,339.43,0.4,0.44,3/28/2021,1048,N,VIIRS,n,1,291.45,4.2,D,0
49.167789,31.294899,326.03,0.42,0.38,3/28/2021,1048,N,VIIRS,n,1,293.37,2.11,D,0
49.648663,36.16008,327.65,0.42,0.45,3/28/2021,1048,N,VIIRS,n,1,291.67,2.01,D,0
49.012966,30.442543,335.48,0.4,0.37,3/28/2021,1048,N,VIIRS,n,1,291.61,5.08,D,0
49.576897,35.739651,336.6,0.4,0.44,3/28/2021,1048,N,VIIRS,n,1,295.42,3.98,D,0
49.562737,35.609821,340.38,0.39,0.44,3/28/2021,1048,N,VIIRS,n,1,292.32,7.51,D,0
49.558666,35.610588,340.57,0.39,0.44,3/28/2021,1048,N,VIIRS,n,1,298.08,7.51,D,0
48.715496,28.796494,333.75,0.39,0.36,3/28/2021,1048,N,VIIRS,n,1,301.48,25.95,D,0
48.711452,28.792419,349.78,0.39,0.36,3/28/2021,1048,N,VIIRS,n,1,296.79,7.68,D,0
49.168163,32.353813,331.34,0.45,0.39,3/28/2021,1048,N,VIIRS,n,1,290.09,3.37,D,0
48.995579,31.180603,335.53,0.42,0.37,3/28/2021,1048,N,VIIRS,n,1,295.41,6.3,D,0
48.993797,31.177757,333.22,0.42,0.37,3/28/2021,1048,N,VIIRS,n,1,293.45,6.49,D,0
48.725239,29.276957,337.79,0.39,0.36,3/28/2021,1048,N,VIIRS,n,1,294.1,3.74,D,0
48.721947,29.278036,325.72,0.39,0.36,3/28/2021,1048,N,VIIRS,n,1,292.1,0.91,D,0
48.661278,29.002916,344.17,0.39,0.36,3/28/2021,1048,N,VIIRS,n,1,289.92,16.06,D,0
48.657997,29.004015,350.38,0.39,0.36,3/28/2021,1048,N,VIIRS,n,1,293.59,16.06,D,0
48.773518,29.912909,332.67,0.39,0.37,3/28/2021,1048,N,VIIRS,n,1,292.41,2.74,D,0
49.367935,35.78545,325.59,0.4,0.44,3/28/2021,1048,N,VIIRS,n,1,290.66,3.4,D,0
48.638145,29.357235,325.85,0.39,0.36,3/28/2021,1048,N,VIIRS,n,1,294.85,2.37,D,0
49.364986,35.782822,325.8,0.4,0.44,3/28/2021,1048,N,VIIRS,n,1,293.7,1.23,D,0
48.645035,29.574493,331.26,0.39,0.36,3/28/2021,1048,N,VIIRS,n,1,293.14,2.21,D,0
52.397034,33.260628,325.24,0.52,0.41,3/28/2021,1048,N,VIIRS,n,1,291.05,3.16,D,0
52.25642,33.115967,327.17,0.51,0.41,3/28/2021,1048,N,VIIRS,n,1,292.24,2.05,D,0
52.263363,33.944672,336.7,0.55,0.42,3/28/2021,1048,N,VIIRS,n,1,286.24,5.49,D,0
52.264103,33.952755,336.73,0.55,0.42,3/28/2021,1048,N,VIIRS,n,1,286.71,5.49,D,0
52.264835,33.960819,331.04,0.55,0.42,3/28/2021,1048,N,VIIRS,n,1,292.38,9.37,D,0
52.259449,33.945644,335.34,0.55,0.42,3/28/2021,1048,N,VIIRS,n,1,289.08,8.74,D,0
52.260189,33.953716,337.39,0.55,0.42,3/28/2021,1048,N,VIIRS,n,1,294.55,8.74,D,0
52.021656,33.100342,327.06,0.51,0.41,3/28/2021,1048,N,VIIRS,n,1,288.72,2.34,D,0
51.732494,30.781897,330.24,0.43,0.38,3/28/2021,1048,N,VIIRS,n,1,290.66,2.63,D,0
51.718842,30.81839,330,0.43,0.38,3/28/2021,1048,N,VIIRS,n,1,289.85,2.76,D,0
51.864799,33.409565,326.95,0.52,0.41,3/28/2021,1048,N,VIIRS,n,1,293.11,3.39,D,0
51.610527,31.217113,326.4,0.44,0.38,3/28/2021,1048,N,VIIRS,n,1,288.61,2.28,D,0
51.464031,30.675318,338.22,0.43,0.38,3/28/2021,1048,N,VIIRS,n,1,287.42,6.8,D,0
51.464775,30.681429,345.41,0.43,0.38,3/28/2021,1048,N,VIIRS,n,1,290.33,6.8,D,0
51.850597,34.413643,346.1,0.56,0.43,3/28/2021,1048,N,VIIRS,n,1,291.27,12.4,D,0
51.457119,30.677454,332.11,0.43,0.38,3/28/2021,1048,N,VIIRS,n,1,287.14,4.06,D,0
51.401028,31.269545,343.54,0.44,0.38,3/28/2021,1048,N,VIIRS,n,1,293.36,4.02,D,0
51.5783,32.909611,331.86,0.49,0.41,3/28/2021,1048,N,VIIRS,n,1,295.27,9.45,D,0
51.53616,32.607819,333.99,0.48,0.4,3/28/2021,1048,N,VIIRS,n,1,290.01,3.79,D,0
51.665657,34.076374,345.73,0.54,0.42,3/28/2021,1048,N,VIIRS,n,1,291.42,8.39,D,0
51.666813,34.076595,346.16,0.54,0.42,3/28/2021,1048,N,VIIRS,n,1,292.13,6.92,D,0
51.331081,31.187958,332.28,0.44,0.38,3/28/2021,1048,N,VIIRS,n,1,287.92,2.65,D,0
51.331821,31.194233,337.34,0.44,0.38,3/28/2021,1048,N,VIIRS,n,1,291.17,6.56,D,0
48.893295,31.726803,326.17,0.43,0.38,3/28/2021,1048,N,VIIRS,n,1,293.47,1.59,D,0
49.30019,35.655987,346.4,0.39,0.44,3/28/2021,1048,N,VIIRS,n,1,292.52,8.9,D,0
49.134815,33.968945,329.68,0.51,0.41,3/28/2021,1048,N,VIIRS,n,1,293.8,3.41,D,0
48.687656,30.544409,326.12,0.4,0.37,3/28/2021,1048,N,VIIRS,n,1,293.76,1.54,D,0
48.720039,30.923262,330.51,0.41,0.37,3/28/2021,1048,N,VIIRS,n,1,293.79,4.72,D,0
48.789742,31.642992,339.85,0.43,0.38,3/28/2021,1048,N,VIIRS,n,1,291.26,5.52,D,0
48.790451,31.648777,330.83,0.43,0.38,3/28/2021,1048,N,VIIRS,n,1,291.2,5.52,D,0
48.786278,31.64395,345.82,0.43,0.38,3/28/2021,1048,N,VIIRS,n,1,296.18,7.34,D,0
48.786991,31.649738,331.09,0.43,0.38,3/28/2021,1048,N,VIIRS,n,1,292.2,7.34,D,0
48.981434,33.517059,335.62,0.49,0.4,3/28/2021,1048,N,VIIRS,n,1,292.95,4.09,D,0
49.221478,36.236378,330.41,0.41,0.45,3/28/2021,1048,N,VIIRS,n,1,291.84,2.33,D,0
48.646378,31.027836,328.58,0.41,0.37,3/28/2021,1048,N,VIIRS,n,1,296.22,2.53,D,0
48.263641,28.418949,334.71,0.38,0.36,3/28/2021,1048,N,VIIRS,n,1,293.03,4.41,D,0
48.264427,28.424068,332.68,0.38,0.36,3/28/2021,1048,N,VIIRS,n,1,293.7,4.41,D,0
48.316483,28.767557,329.68,0.38,0.36,3/28/2021,1048,N,VIIRS,n,1,294.49,2.43,D,0
48.260376,28.420067,346.15,0.38,0.36,3/28/2021,1048,N,VIIRS,n,1,300.34,13.73,D,0
48.261162,28.425188,333.54,0.38,0.36,3/28/2021,1048,N,VIIRS,n,1,296.39,13.73,D,0
48.257107,28.421186,344.01,0.38,0.36,3/28/2021,1048,N,VIIRS,n,1,295.14,13.73,D,0
48.767559,32.265808,334.68,0.44,0.38,3/28/2021,1048,N,VIIRS,n,1,295.9,4.47,D,0
48.763321,32.26067,329.45,0.44,0.38,3/28/2021,1048,N,VIIRS,n,1,294.21,3.28,D,0
48.764038,32.266758,340.13,0.44,0.38,3/28/2021,1048,N,VIIRS,n,1,295.35,4.47,D,0
49.073708,35.316517,328.7,0.57,0.43,3/28/2021,1048,N,VIIRS,n,1,291.42,3.41,D,0
48.829514,33.000881,325.13,0.47,0.39,3/28/2021,1048,N,VIIRS,n,1,287.18,1.33,D,0
48.877167,33.475029,328.88,0.48,0.4,3/28/2021,1048,N,VIIRS,n,1,288.63,4.34,D,0
49.132019,36.18539,347,0.41,0.45,3/28/2021,1048,N,VIIRS,n,1,293.76,11.95,D,0
49.075424,36.806725,340.68,0.44,0.46,3/28/2021,1048,N,VIIRS,n,1,292.6,4.13,D,0
49.066425,36.80209,341.89,0.44,0.46,3/28/2021,1048,N,VIIRS,n,1,292.25,4.11,D,0
48.35358,30.191994,331.91,0.4,0.37,3/28/2021,1048,N,VIIRS,n,1,289.37,7.99,D,0
48.492439,31.542551,329.81,0.42,0.38,3/28/2021,1048,N,VIIRS,n,1,291.99,2.64,D,0
48.1534,29.112986,333.58,0.39,0.36,3/28/2021,1048,N,VIIRS,n,1,295.4,2.86,D,0
48.150124,29.114061,335.7,0.39,0.36,3/28/2021,1048,N,VIIRS,n,1,294.53,2.86,D,0
48.357113,30.583261,333.64,0.4,0.37,3/28/2021,1048,N,VIIRS,n,1,297.09,2.64,D,0
48.729458,33.710438,330.46,0.49,0.4,3/28/2021,1048,N,VIIRS,n,1,291.28,8.04,D,0
49.090687,39.210041,326.05,0.56,0.51,3/28/2021,1048,N,VIIRS,n,1,287.57,1.37,D,0
48.576927,33.028584,336.14,0.46,0.39,3/28/2021,1048,N,VIIRS,n,1,292.67,5.65,D,0
48.436752,32.322083,347.03,0.44,0.38,3/28/2021,1048,N,VIIRS,n,1,296.19,23.57,D,0
48.433231,32.323017,346.04,0.44,0.38,3/28/2021,1048,N,VIIRS,n,1,296.8,23.57,D,0
47.973392,28.911077,330.13,0.38,0.36,3/28/2021,1048,N,VIIRS,n,1,294.68,1.92,D,0
48.642731,34.356155,329.87,0.52,0.41,3/28/2021,1048,N,VIIRS,n,1,298.12,36.54,D,0
48.643879,34.486824,342.44,0.52,0.42,3/28/2021,1048,N,VIIRS,n,1,291.63,12.09,D,0
48.045017,29.684649,336.02,0.39,0.36,3/28/2021,1048,N,VIIRS,n,1,297.58,2.32,D,0
48.166603,30.619715,334.65,0.4,0.37,3/28/2021,1048,N,VIIRS,n,1,301.29,12.95,D,2
47.850697,29.390823,338.87,0.39,0.36,3/28/2021,1048,N,VIIRS,n,1,298.57,5.42,D,0
47.939468,30.234648,336.91,0.39,0.37,3/28/2021,1048,N,VIIRS,n,1,295.01,2.83,D,0
48.328453,33.532871,330.49,0.48,0.4,3/28/2021,1048,N,VIIRS,n,1,293.09,4.49,D,0
48.057453,31.420565,343.75,0.41,0.37,3/28/2021,1048,N,VIIRS,n,1,294.02,5.45,D,0
48.054039,31.421541,339.58,0.41,0.37,3/28/2021,1048,N,VIIRS,n,1,295.7,4.55,D,0
48.275085,33.375526,343.35,0.47,0.4,3/28/2021,1048,N,VIIRS,n,1,295.41,4.5,D,0
47.767353,29.543341,329.18,0.39,0.36,3/28/2021,1048,N,VIIRS,n,1,294.63,2.54,D,0
47.768101,29.548481,331.79,0.39,0.36,3/28/2021,1048,N,VIIRS,n,1,296.82,2.54,D,0
48.407494,35.11985,330.15,0.55,0.43,3/28/2021,1048,N,VIIRS,n,1,287.08,4.91,D,0
47.988174,31.476818,331.1,0.42,0.37,3/28/2021,1048,N,VIIRS,n,1,295.79,5.74,D,0
47.936192,32.071426,332.49,0.43,0.38,3/28/2021,1048,N,VIIRS,n,1,297.88,3.64,D,0
47.671627,30.142143,340.06,0.39,0.36,3/28/2021,1048,N,VIIRS,n,1,301.34,11.44,D,0
47.930294,32.782471,343.21,0.45,0.39,3/28/2021,1048,N,VIIRS,n,1,299.42,14.81,D,0
47.813648,31.835629,340.23,0.42,0.38,3/28/2021,1048,N,VIIRS,l,1,314.23,149.92,D,0
47.81435,31.841267,330.92,0.42,0.38,3/28/2021,1048,N,VIIRS,n,1,299.86,28.32,D,0
47.939163,32.891968,343.99,0.45,0.39,3/28/2021,1048,N,VIIRS,n,1,295.53,5.89,D,0
47.711742,31.11672,335.15,0.41,0.37,3/28/2021,1048,N,VIIRS,n,1,296.07,3.09,D,0
47.5238,30.316109,329.82,0.39,0.36,3/28/2021,1048,N,VIIRS,n,1,299.28,1.82,D,0
47.520473,30.317112,339.61,0.39,0.36,3/28/2021,1048,N,VIIRS,n,1,300.54,1.82,D,0
48.16827,36.502968,333.38,0.41,0.45,3/28/2021,1048,N,VIIRS,n,1,291.65,2.61,D,0
47.869469,33.393562,327.76,0.47,0.4,3/28/2021,1048,N,VIIRS,n,1,292.6,2.66,D,2
47.871311,33.444771,337.89,0.47,0.4,3/28/2021,1048,N,VIIRS,n,1,296.77,8,D,2
48.101925,35.857269,325.26,0.39,0.44,3/28/2021,1048,N,VIIRS,n,1,290.96,0.45,D,0
47.65559,33.365791,332.96,0.46,0.39,3/28/2021,1048,N,VIIRS,n,1,295.28,2.76,D,0
47.879242,37.342712,337.24,0.45,0.47,3/28/2021,1048,N,VIIRS,n,1,292.42,4.03,D,0
46.466171,29.854429,331.41,0.39,0.36,3/28/2021,1048,N,VIIRS,n,1,296.76,1.81,D,0
46.462887,29.855436,331.55,0.39,0.36,3/28/2021,1048,N,VIIRS,n,1,296.8,1.81,D,0
46.293804,30.463497,330.7,0.39,0.36,3/28/2021,1048,N,VIIRS,n,1,298.22,1.82,D,0
46.015755,28.792768,332.14,0.38,0.36,3/28/2021,1048,N,VIIRS,n,1,298.45,1.05,D,0
46.107071,29.723869,335.33,0.38,0.36,3/28/2021,1048,N,VIIRS,n,1,297.04,3.33,D,0
45.440453,29.122192,333.17,0.38,0.36,3/28/2021,1048,N,VIIRS,n,1,299.45,2.79,D,0
49.476311,31.609959,331.96,0.43,0.38,3/28/2021,1048,N,VIIRS,n,1,293.86,24.29,D,0
49.475586,31.604031,345.13,0.43,0.38,3/28/2021,1048,N,VIIRS,n,1,305.05,13.85,D,0
49.474857,31.598095,338.58,0.43,0.38,3/28/2021,1048,N,VIIRS,n,1,299.51,13.85,D,0
49.309025,30.30208,334.55,0.4,0.37,3/28/2021,1048,N,VIIRS,n,1,296.38,3.12,D,0
49.479065,31.60305,336.64,0.43,0.38,3/28/2021,1048,N,VIIRS,n,1,295.73,13.85,D,0
49.475739,31.607903,330.97,0.43,0.38,3/28/2021,1048,N,VIIRS,n,1,300.27,21.36,D,0
49.475033,31.601963,355.78,0.43,0.38,3/28/2021,1048,N,VIIRS,n,1,298.32,21.36,D,0
49.474323,31.596018,336.24,0.43,0.38,3/28/2021,1048,N,VIIRS,n,1,298.86,4.1,D,0
49.479221,31.606922,342.02,0.43,0.38,3/28/2021,1048,N,VIIRS,n,1,292.08,21.36,D,0
49.448547,30.921953,332.94,0.42,0.37,3/28/2021,1048,N,VIIRS,n,1,291.31,3.51,D,0
49.905628,35.12915,333.8,0.57,0.43,3/28/2021,1048,N,VIIRS,n,1,294.85,8.34,D,0
49.451962,30.920946,331.39,0.42,0.37,3/28/2021,1048,N,VIIRS,n,1,290.98,3.51,D,0
49.519676,31.436167,327.65,0.43,0.38,3/28/2021,1048,N,VIIRS,n,1,292.36,2.18,D,0
49.63451,32.000237,325.5,0.44,0.39,3/28/2021,1048,N,VIIRS,n,1,292.71,6.39,D,0
49.633781,31.994102,329.82,0.44,0.39,3/28/2021,1048,N,VIIRS,n,1,296.57,6.39,D,0
45.992508,34.085247,333.73,0.47,0.4,3/28/2021,1048,N,VIIRS,n,1,293.73,4.16,D,3
45.991817,34.079124,329.56,0.47,0.4,3/28/2021,1048,N,VIIRS,n,1,289.53,4.16,D,3
45.463058,29.467205,339.63,0.38,0.36,3/28/2021,1048,N,VIIRS,n,1,291.2,4.42,D,0
45.462311,29.462336,343.63,0.38,0.36,3/28/2021,1048,N,VIIRS,n,1,292.37,4.42,D,0
45.464836,29.456455,334.93,0.38,0.36,3/28/2021,1048,N,VIIRS,n,1,295.82,2.54,D,0
45.460621,29.406765,333.33,0.38,0.36,3/28/2021,1048,N,VIIRS,n,1,295.74,5.11,D,0
45.477364,29.493385,346.85,0.38,0.36,3/28/2021,1048,N,VIIRS,n,1,292.52,4.13,D,0
45.474941,29.432928,333.81,0.38,0.36,3/28/2021,1048,N,VIIRS,n,1,297.27,3.88,D,0
45.484947,29.475739,330.26,0.38,0.36,3/28/2021,1048,N,VIIRS,n,1,295,1.82,D,0
51.293114,31.050652,341.57,0.43,0.38,3/28/2021,1048,N,VIIRS,n,1,288.11,6.21,D,0
51.396729,32.022594,334.43,0.46,0.39,3/28/2021,1048,N,VIIRS,n,1,293.1,4.76,D,0
51.392399,32.016941,329.85,0.46,0.39,3/28/2021,1048,N,VIIRS,n,1,292.47,2.69,D,0
51.393127,32.023598,327.42,0.46,0.39,3/28/2021,1048,N,VIIRS,n,1,291.85,2.69,D,0
51.388798,32.017944,328.35,0.46,0.39,3/28/2021,1048,N,VIIRS,n,1,291.71,2.69,D,0
51.454906,32.637905,342.24,0.48,0.4,3/28/2021,1048,N,VIIRS,n,1,293.1,7.54,D,0
51.455631,32.644901,328.7,0.48,0.4,3/28/2021,1048,N,VIIRS,n,1,292.8,4.74,D,0
51.306091,31.410858,332.88,0.44,0.39,3/28/2021,1048,N,VIIRS,n,1,291.1,2.23,D,0
51.302563,31.41189,343.08,0.44,0.39,3/28/2021,1048,N,VIIRS,n,1,294.1,4.36,D,0
51.423656,33.315472,331.33,0.51,0.41,3/28/2021,1048,N,VIIRS,n,1,290.16,2.88,D,0
51.428734,33.36718,343.32,0.51,0.41,3/28/2021,1048,N,VIIRS,n,1,291.83,6.38,D,0
51.42495,33.368134,329.21,0.51,0.41,3/28/2021,1048,N,VIIRS,n,1,293.66,3.4,D,0
51.425667,33.375519,336.68,0.51,0.41,3/28/2021,1048,N,VIIRS,n,1,292.74,3.4,D,0
51.180206,31.163069,343.52,0.44,0.38,3/28/2021,1048,N,VIIRS,n,1,290.28,5.49,D,0
51.252472,31.826485,335.25,0.45,0.39,3/28/2021,1048,N,VIIRS,n,1,289.58,3.57,D,0
51.409275,33.326725,329.49,0.51,0.41,3/28/2021,1048,N,VIIRS,n,1,291.66,2.53,D,0
51.400276,33.3139,333.89,0.51,0.41,3/28/2021,1048,N,VIIRS,n,1,293.44,5,D,0
51.401711,33.328609,331.32,0.51,0.41,3/28/2021,1048,N,VIIRS,n,1,290.84,5.95,D,0
51.3965,33.314846,340.99,0.51,0.41,3/28/2021,1048,N,VIIRS,n,1,295.9,5.67,D,0
51.39201,33.308441,329.52,0.51,0.41,3/28/2021,1048,N,VIIRS,n,1,294.17,4.54,D,0
51.157772,31.15686,332.3,0.44,0.38,3/28/2021,1048,N,VIIRS,n,1,291.81,2.94,D,0
51.410343,33.539314,340.19,0.52,0.41,3/28/2021,1048,N,VIIRS,n,1,296.71,20.72,D,0
51.173893,31.326778,325.43,0.44,0.38,3/28/2021,1048,N,VIIRS,n,1,291.06,5.13,D,0
51.174614,31.333065,330.1,0.44,0.38,3/28/2021,1048,N,VIIRS,n,1,290.24,5.13,D,0
51.405823,33.532768,328.09,0.52,0.41,3/28/2021,1048,N,VIIRS,n,1,292.56,10.27,D,0
51.406532,33.540245,346.01,0.52,0.41,3/28/2021,1048,N,VIIRS,n,1,295.43,20.72,D,0
51.170376,31.327806,336.47,0.44,0.38,3/28/2021,1048,N,VIIRS,n,1,297.44,9.07,D,0
51.171101,31.334097,330.63,0.44,0.38,3/28/2021,1048,N,VIIRS,n,1,292.08,9.07,D,0
51.402721,33.541176,333.9,0.52,0.41,3/28/2021,1048,N,VIIRS,n,1,292.1,2.9,D,0
51.432877,33.907356,330.44,0.53,0.42,3/28/2021,1048,N,VIIRS,n,1,290.3,4.98,D,0
51.171822,31.328192,334.51,0.44,0.38,3/28/2021,1048,N,VIIRS,n,1,298.75,11.09,D,0
51.172565,31.334473,327.5,0.44,0.38,3/28/2021,1048,N,VIIRS,n,1,291.27,11.12,D,0
51.168308,31.329218,336.2,0.44,0.38,3/28/2021,1048,N,VIIRS,n,1,291.21,11.09,D,0
51.408875,33.539219,339.04,0.52,0.41,3/28/2021,1048,N,VIIRS,n,1,299.82,32.58,D,0
51.405064,33.54015,349.29,0.52,0.41,3/28/2021,1048,N,VIIRS,n,1,295.66,16.26,D,0
51.432911,33.906616,331.49,0.53,0.42,3/28/2021,1048,N,VIIRS,n,1,289.8,3.7,D,0
51.191418,31.683926,332.97,0.45,0.39,3/28/2021,1048,N,VIIRS,n,1,287.9,2.3,D,0
51.019379,31.668131,346.42,0.45,0.39,3/28/2021,1048,N,VIIRS,n,1,293.32,5.53,D,0
51.298534,34.477783,331.32,0.56,0.43,3/28/2021,1048,N,VIIRS,n,1,289.74,4.14,D,0
51.059223,32.12545,331.06,0.46,0.39,3/28/2021,1048,N,VIIRS,n,1,290.97,2.97,D,0
50.88155,31.128532,330.61,0.43,0.38,3/28/2021,1048,N,VIIRS,n,1,291.17,2.09,D,0
50.65126,29.405901,355.6,0.4,0.37,3/28/2021,1048,N,VIIRS,n,1,288.23,16.41,D,0
51.175114,34.286407,332.71,0.55,0.42,3/28/2021,1048,N,VIIRS,n,1,290.67,5.42,D,0
50.902729,31.683558,327.79,0.45,0.39,3/28/2021,1048,N,VIIRS,n,1,294.43,1.68,D,0
50.951706,32.122921,330.79,0.46,0.39,3/28/2021,1048,N,VIIRS,n,1,294.45,5.58,D,0
50.508183,28.69841,330.37,0.39,0.36,3/28/2021,1048,N,VIIRS,n,1,288.39,1.93,D,0
50.887169,31.914209,338.49,0.45,0.39,3/28/2021,1048,N,VIIRS,n,1,292.46,4.38,D,0
50.846943,31.596531,344.93,0.44,0.39,3/28/2021,1048,N,VIIRS,n,1,296.04,11.77,D,0
50.976982,32.945915,335.33,0.49,0.4,3/28/2021,1048,N,VIIRS,n,1,290.4,5.23,D,0
50.819862,31.774338,329.21,0.45,0.39,3/28/2021,1048,N,VIIRS,n,1,292.33,2.28,D,0
50.748154,31.341415,342.6,0.44,0.38,3/28/2021,1048,N,VIIRS,n,1,292.95,9.43,D,0
50.748875,31.347588,332.82,0.44,0.38,3/28/2021,1048,N,VIIRS,n,1,294.03,9.43,D,0
50.60585,30.233908,330.85,0.41,0.37,3/28/2021,1048,N,VIIRS,n,1,289.74,3.89,D,0
50.602463,30.234987,328.15,0.41,0.37,3/28/2021,1048,N,VIIRS,n,1,288.7,3.89,D,0
51.019165,34.051884,338.5,0.53,0.42,3/28/2021,1048,N,VIIRS,n,1,291.52,10.58,D,0
50.603954,30.235947,332.62,0.41,0.37,3/28/2021,1048,N,VIIRS,n,1,291.02,3.46,D,0
50.58889,30.228649,325.81,0.41,0.37,3/28/2021,1048,N,VIIRS,n,1,290.44,2.31,D,0
50.704681,31.152225,328,0.43,0.38,3/28/2021,1048,N,VIIRS,n,1,291.02,1.92,D,0
51.019466,34.051319,331.06,0.53,0.42,3/28/2021,1048,N,VIIRS,n,1,291.59,5.26,D,0
50.585503,30.229731,335.29,0.41,0.37,3/28/2021,1048,N,VIIRS,n,1,291.18,2.31,D,0
50.582115,30.230816,331.61,0.41,0.37,3/28/2021,1048,N,VIIRS,n,1,290.79,3.15,D,0
50.582863,30.236591,338.79,0.41,0.37,3/28/2021,1048,N,VIIRS,n,1,291.79,9.32,D,0
50.579475,30.237684,335.7,0.41,0.37,3/28/2021,1048,N,VIIRS,n,1,293.01,9.32,D,0
50.907509,33.348766,331.51,0.5,0.41,3/28/2021,1048,N,VIIRS,n,1,292.45,6.77,D,0
50.652714,31.07959,327.61,0.43,0.38,3/28/2021,1048,N,VIIRS,n,1,292.13,1.87,D,0
50.322353,28.801323,326.26,0.39,0.36,3/28/2021,1048,N,VIIRS,n,1,285.41,1.04,D,0
50.739418,32.3806,328.51,0.47,0.39,3/28/2021,1048,N,VIIRS,n,1,293.76,2.59,D,0
50.868935,33.725315,347.47,0.52,0.41,3/28/2021,1048,N,VIIRS,n,1,292.21,8.04,D,0
50.827797,33.391697,342.68,0.5,0.41,3/28/2021,1048,N,VIIRS,n,1,288.2,9.96,D,0
50.291275,28.985514,343.77,0.39,0.36,3/28/2021,1048,N,VIIRS,n,1,287.72,5.27,D,0
50.292038,28.990957,330.14,0.39,0.36,3/28/2021,1048,N,VIIRS,n,1,284.63,5.27,D,0
50.557529,31.216246,328.95,0.43,0.38,3/28/2021,1048,N,VIIRS,n,1,294.3,1.99,D,0
50.5187,30.984095,331.68,0.43,0.38,3/28/2021,1048,N,VIIRS,n,1,290.55,3.35,D,0
50.531258,31.117399,325.11,0.43,0.38,3/28/2021,1048,N,VIIRS,n,1,291.6,3.54,D,0
50.80125,33.591053,328.69,0.51,0.41,3/28/2021,1048,N,VIIRS,n,1,292.31,3.05,D,0
50.590858,31.68498,328.82,0.44,0.39,3/28/2021,1048,N,VIIRS,n,1,292.31,2.59,D,0
50.582359,31.674459,336.32,0.44,0.39,3/28/2021,1048,N,VIIRS,n,1,290.14,4.68,D,0
50.578831,31.67547,337.2,0.44,0.39,3/28/2021,1048,N,VIIRS,n,1,298.65,27.48,D,0
50.19157,28.828791,332.76,0.39,0.36,3/28/2021,1048,N,VIIRS,n,1,289.79,5.56,D,0
50.306999,29.761333,335.03,0.4,0.37,3/28/2021,1048,N,VIIRS,n,1,288.41,3.5,D,0
50.637764,32.532654,325.68,0.47,0.4,3/28/2021,1048,N,VIIRS,n,1,291.79,2.32,D,0
50.638493,32.539318,327.7,0.47,0.4,3/28/2021,1048,N,VIIRS,n,1,291.05,2.32,D,0
50.718674,33.331753,344.9,0.5,0.41,3/28/2021,1048,N,VIIRS,n,1,290.76,19.68,D,0
50.719398,33.338837,346.17,0.5,0.41,3/28/2021,1048,N,VIIRS,n,1,298.13,19.68,D,0
50.739811,33.540001,337.13,0.51,0.41,3/28/2021,1048,N,VIIRS,n,1,291.61,4.39,D,0
50.148216,28.719149,328.59,0.39,0.36,3/28/2021,1048,N,VIIRS,n,1,288.7,2.54,D,0
50.148983,28.724535,331.65,0.39,0.36,3/28/2021,1048,N,VIIRS,n,1,288,3.38,D,0
50.697895,33.468922,335.62,0.5,0.41,3/28/2021,1048,N,VIIRS,n,1,291.82,9.47,D,0
50.095181,28.590754,328.16,0.39,0.36,3/28/2021,1048,N,VIIRS,n,1,287.69,4.23,D,0
50.095955,28.596117,329.81,0.39,0.36,3/28/2021,1048,N,VIIRS,n,1,286.62,5.02,D,0
50.553116,32.170174,342.26,0.46,0.39,3/28/2021,1048,N,VIIRS,n,1,303.06,96.46,D,0
50.553833,32.176636,325.05,0.46,0.39,3/28/2021,1048,N,VIIRS,n,1,292.74,3.03,D,0
50.091896,28.5919,330.75,0.39,0.36,3/28/2021,1048,N,VIIRS,n,1,290.84,3.6,D,0
50.443001,31.555519,325.43,0.44,0.38,3/28/2021,1048,N,VIIRS,n,1,292.34,1.75,D,0
50.678822,34.007812,329.48,0.53,0.42,3/28/2021,1048,N,VIIRS,n,1,291.43,3.15,D,0
49.995586,28.420053,339.55,0.39,0.36,3/28/2021,1048,N,VIIRS,n,1,278.86,4.23,D,0
50.23151,30.1161,331.86,0.41,0.37,3/28/2021,1048,N,VIIRS,n,1,288.4,4.59,D,0
50.66584,34.119072,333.1,0.53,0.42,3/28/2021,1048,N,VIIRS,n,1,287.54,4.18,D,0
